[header]
width=50
height=50
tilewidth=32
tileheight=32
orientation=orthogonal
background_color=0,0,0,255

[tilesets]
tileset=DungeonCrawl_ProjectUtumnoTileset.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
855,855,855,855,855,855,855,855,855,855,2876,2876,2876,2876,2876,2876,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,
828,828,828,828,828,828,828,828,828,855,2876,2876,2876,2876,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,
828,828,828,828,828,828,828,828,828,855,2876,2876,2876,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,855,855,855,855,855,855,855,855,855,2876,
828,828,828,828,828,828,828,828,828,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,2876,
855,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,855,855,855,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,2876,
2876,2876,2876,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,
855,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,855,2876,855,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,828,828,828,828,855,855,855,855,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,855,855,855,828,828,828,828,828,828,855,
855,828,828,828,828,828,828,828,828,855,2876,2876,855,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,855,855,855,855,855,855,855,855,2876,2876,2876,855,828,828,828,828,828,828,855,
855,828,828,828,828,828,828,828,828,855,2876,855,855,828,828,828,828,855,2876,855,828,828,828,855,855,855,855,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,855,855,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,855,855,855,828,828,828,828,828,855,2876,855,828,828,828,855,2876,2876,855,828,828,828,855,855,2876,2876,2876,2876,2876,2876,855,855,855,855,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,828,828,828,828,828,828,828,855,855,2876,855,828,828,828,855,2876,2876,855,828,828,828,828,855,855,2876,2876,2876,855,855,855,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,2876,855,828,828,828,828,828,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,828,828,828,828,828,828,855,855,2876,2876,855,828,828,828,855,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,855,855,855,855,855,855,855,2876,2876,2876,855,828,828,828,855,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,855,
855,855,855,855,855,855,828,828,828,855,855,855,855,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,855,855,828,828,828,828,855,855,855,855,855,828,828,828,828,828,828,828,828,828,855,855,2876,2876,
2876,2876,2876,2876,2876,855,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,855,855,828,828,828,828,855,2876,2876,2876,855,828,828,828,828,828,828,828,828,855,855,2876,2876,2876,
2876,2876,2876,2876,2876,855,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,2876,855,828,828,828,828,855,2876,2876,2876,855,828,828,828,828,828,828,828,855,855,2876,2876,2876,2876,
2876,2876,2876,2876,2876,855,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,2876,855,828,828,828,828,855,2876,2876,2876,855,828,828,828,828,828,828,855,855,2876,2876,2876,2876,2876,
855,855,855,855,855,855,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,855,855,828,828,828,855,855,855,2876,855,828,828,828,828,855,855,2876,2876,855,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,
855,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,855,855,855,828,828,828,828,855,855,855,2876,855,828,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,855,993,855,855,
855,828,828,828,828,828,828,828,828,828,828,828,855,2876,855,855,828,828,828,828,828,828,828,828,828,855,2876,855,828,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,828,828,828,828,828,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,855,828,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,855,855,855,855,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,855,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,855,2876,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,855,2876,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,855,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,828,855,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,855,855,2876,855,855,828,828,828,855,2876,2876,855,855,855,855,855,855,855,855,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,855,828,828,828,855,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,828,828,828,828,828,855,855,828,828,828,828,855,2876,2876,855,828,828,828,828,855,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,855,855,828,828,855,855,855,855,828,828,828,828,855,2876,2876,855,828,828,828,828,828,855,855,855,855,855,2876,2876,2876,2876,2876,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,2876,2876,855,855,855,855,2876,2876,855,828,828,828,828,855,2876,2876,855,855,828,828,828,828,828,828,828,828,855,855,855,855,855,855,855,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,855,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,828,855,2876,2876,2876,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,2876,2876,855,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,828,855,2876,2876,2876,2876,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,855,855,855,855,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,828,855,2876,2876,2876,2876,2876,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,855,
855,828,828,828,828,828,828,828,855,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,855,855,855,855,855,855,855,855,855,855,855,855,855,855,
855,828,828,828,828,828,828,828,855,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,
855,828,828,828,828,828,828,828,855,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,2876,2876,2876,2876,2876,
855,828,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,855,855,2876,2876,
855,855,828,828,828,828,828,828,828,828,828,828,828,855,2876,2876,2876,2876,2876,2876,2876,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,2876,
2876,855,828,828,828,828,828,828,828,828,828,828,828,855,855,855,855,855,855,855,855,855,828,828,828,828,828,828,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,2876,
2876,855,855,828,828,828,828,828,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,2876,2876,2876,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,
2876,2876,855,855,855,855,855,855,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,855,2876,2876,2876,2876,2876,855,855,828,828,828,828,828,828,828,828,828,828,828,828,828,828,855,
