[header]
width=50
height=50
tilewidth=32
tileheight=32
orientation=orthogonal
background_color=0,0,0,255

[tilesets]
tileset=DungeonCrawl_ProjectUtumnoTileset.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,855,994,855,955,
955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,955,968,968,968,968,968,968,968,968,968,968,955,955,955,955,968,968,968,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,955,968,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,968,955,955,955,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,955,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,955,955,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,968,968,968,968,955,955,955,955,955,968,968,968,968,955,955,968,968,968,955,955,968,968,968,968,955,955,955,968,968,968,955,955,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,968,968,968,968,955,955,955,955,955,968,968,968,968,955,955,968,968,968,955,955,968,968,968,955,955,955,955,968,968,968,955,955,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,968,968,968,968,968,968,955,955,955,955,955,968,968,968,968,955,955,968,968,968,955,955,968,968,968,955,955,955,955,968,968,968,955,955,968,968,968,955,955,955,955,955,955,955,955,968,968,968,955,
955,955,955,968,968,968,968,955,955,955,955,955,968,968,968,968,955,955,968,968,968,955,955,968,968,968,955,955,955,955,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,968,955,955,955,955,955,968,968,968,968,955,955,968,968,968,955,955,968,968,968,955,955,955,955,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,955,955,
955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,
955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,968,968,968,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,
955,955,955,968,968,968,968,968,968,968,955,968,968,968,968,955,968,968,968,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,
955,955,955,968,968,968,968,968,968,968,955,968,968,968,968,955,968,968,968,968,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,955,
955,955,955,968,968,968,968,968,968,968,955,968,968,968,968,955,968,968,968,968,955,955,955,968,968,968,955,955,955,955,955,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,968,968,968,968,955,955,955,968,968,968,955,955,955,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,968,968,968,955,955,955,968,968,968,968,955,955,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,968,968,955,955,955,968,968,968,968,968,968,955,955,955,955,955,955,968,968,968,968,968,955,955,955,955,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,968,968,955,955,955,968,968,968,968,968,968,968,955,955,955,955,955,968,968,968,968,968,955,955,955,955,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,955,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,955,968,968,968,968,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,955,968,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,968,968,968,968,968,968,968,955,955,955,955,955,968,968,968,968,968,955,955,955,968,968,968,968,968,968,955,955,968,968,968,955,
968,968,968,968,968,968,955,968,968,968,955,968,968,968,968,955,955,968,968,968,968,968,968,968,968,955,955,955,955,955,955,968,968,968,968,955,955,955,955,968,968,968,968,968,955,955,968,968,968,955,
968,968,968,968,968,968,955,968,968,968,955,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,955,955,955,955,955,955,968,968,968,955,955,968,968,968,955,
968,968,968,968,968,968,955,968,968,968,955,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,955,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,968,968,955,955,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,968,968,968,968,968,968,968,955,955,955,955,968,968,968,968,955,955,955,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,968,968,968,955,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,955,955,955,955,955,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,955,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,955,955,955,955,955,955,968,968,968,955,955,955,968,968,968,968,968,968,968,968,955,
955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,968,968,968,968,968,968,968,955,
955,955,968,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,968,968,955,
955,968,968,968,968,968,968,968,968,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,968,968,955,
955,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,968,968,968,968,968,968,968,968,968,968,968,968,955,955,955,955,955,955,955,
955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955

[layer]
type=Objects
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,1169,1167,1168,0,0,0,0,0,0,0,1165,1166,1167,1168,1169,1165,1166,1167,1168,1169,1169,0,0,0,0,0,
0,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1169,1169,1169,1169,0,0,0,0,0,0,0,1165,1166,1167,1168,1169,1166,1167,1168,1169,1169,1169,0,0,0,0,0,
